id,dur,ip.ttl,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.connection.syn,ip.len,ip.flags.df,ip.flags.mf,ip.fragment,response_body_len,ip.fragment.count,ip.fragments,proto,frame.time_relative,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags,tcprtt,tcp.segments,tcp.reassembled.length,http.request,tcp.port,udp.port,arp.dst.hw_mac,icmp.type,icmp.code,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.urg,arp.duplicate-address-detected,arp.duplicate-address-frame,tcp.analysis.ack_lost_segment,tcp.analysis.retransmission,tcp.analysis.fast_retransmission,tcp.analysis.spurious_retransmission,icmp,data.len,dtp,vlan.too_many_tags,tcp.analysis.lost_segment,tcp.analysis.retransmission.1,wlan.fc.type_subtype,tcp.connection.fin,tcp.connection.rst,ftp.response.code,arp.opcode,tcp.flags.reset,http.request.method,ct_ftp_cmd,dns.resp.ttl,service,is_ftp_login,ct_srv_src,ct_dst_src_ltm,ct_srv_dst,state,is_sm_ips_ports,attack_cat,sbytes,dbytes,dttl,sttl,spkts,dpkts,stcpb,dtcpb,sintpkt,dintpkt,dloss,sloss,label
4046.0,0.003491,128.0,192.168.1.2,4.2.2.2,,,64616.0,53.0,,70.0,0,0,,88,,,1,820.749934,,,,,,,,,,,,,64616.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,88.0,148.0,55.0,128.0,88.0,148.0,0.0,0,820.749934,820.756275,0.0,0.0,0.0
4047.0,0.006341,55.0,4.2.2.2,192.168.1.2,,,53.0,64616.0,,134.0,0,0,,148,,,1,820.756275,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,972.0,6.0,0.0,1,1,1,,0.0,0.0,88.0,148.0,55.0,128.0,88.0,148.0,0.0,0,820.749934,820.756275,0.0,0.0,0.0
4048.0,0.003402,128.0,192.168.1.2,207.46.21.124,49503.0,80.0,,,1.0,52.0,1.0,0,,70,,,0,820.759677,8192.0,0,0,0,35.0,0,0x0002,,,,,49503.0,,,,,1.0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,70.0,62.0,51.0,128.0,70.0,62.0,0.0,0,820.759677,820.801757,0.0,0.0,0.0
4049.0,0.04208,51.0,207.46.21.124,192.168.1.2,80.0,49503.0,,,,48.0,1.0,0,,62,,,0,820.801757,8192.0,1.0,0,0,35.0,0,0x0012,0.04208,,,,80.0,,,,,1.0,1.0,0,0,0,,,,,,,,,,,,,,,,,0.0,0,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,70.0,62.0,51.0,128.0,70.0,62.0,0.0,0,820.759677,820.801757,0.0,0.0,0.0
4050.0,0.001395,128.0,192.168.1.2,207.46.21.124,49503.0,80.0,,,,40.0,1.0,0,,64,,,0,820.803152,64860.0,1.0,1.0,0,35.0,0,0x0010,0.001395,,,,49503.0,,,,,0,1.0,0,0,0,,,,,,,,,,,,,,,,,0.0,0,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4051.0,0.000746,128.0,192.168.1.2,207.46.21.124,49503.0,80.0,,,,212.0,1.0,0,,230,,,0,820.803898,64860.0,1.0,1.0,172.0,35.0,0,0x0018,,,,1.0,49503.0,,,,,0,1.0,0,1.0,0,,,,,,,,,,,,,,,,,0.0,0,HEAD,0.0,,4.0,0.0,1,1,1,4,0.0,0.0,230.0,316.0,51.0,128.0,230.0,316.0,0.0,1.0,820.803898,820.845516,0.0,0.0,0.0
4052.0,0.041618,51.0,207.46.21.124,192.168.1.2,80.0,49503.0,,,,302.0,1.0,0,,316,,,0,820.845516,64860.0,173.0,1.0,262.0,35.0,0,0x0018,0.041618,,,,80.0,,,,,0,1.0,0,1.0,0,,,,,,,,,,,,,,,,,0.0,0,,0.0,,4.0,0.0,1,1,1,,0.0,0.0,230.0,316.0,51.0,128.0,230.0,316.0,0.0,1.0,820.803898,820.845516,0.0,0.0,0.0
4053.0,0.197736,128.0,192.168.1.2,207.46.21.124,49503.0,80.0,,,,40.0,1.0,0,,64,,,0,821.043252,64598.0,263.0,173.0,0,35.0,0,0x0010,0.197736,,,,49503.0,,,,,0,1.0,0,0,0,,,,,,,,,,,,,,,,,0.0,0,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0
4054.0,0.667338,128.0,192.168.1.2,208.111.157.124,49502.0,80.0,,,,235.0,1.0,0,,253,,,0,821.71059,65940.0,299.0,174.0,195.0,34.0,0,0x0018,,,,1.0,49502.0,,,,,0,1.0,0,1.0,0,,,,,,,,,,,,,,,,,0.0,0,HEAD,0.0,,4.0,0.0,1,1,1,4,0.0,0.0,253.0,54.0,54.0,128.0,253.0,54.0,0.0,174.0,821.71059,821.783885,0.0,0.0,0.0
4055.0,0.073295,54.0,208.111.157.124,192.168.1.2,80.0,49502.0,,,,40.0,1.0,0,,54,,,0,821.783885,199904.0,369.0,299.0,0,34.0,0,0x0010,0.073295,,,,80.0,,,,,0,1.0,0,0,0,,,,,,,,,,,,,,,,,0.0,0,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,253.0,54.0,54.0,128.0,253.0,54.0,0.0,299.0,821.71059,821.783885,0.0,0.0,0.0
4056.0,0.000246,54.0,208.111.157.124,192.168.1.2,80.0,49502.0,,,,343.0,1.0,0,,357,,,0,821.784131,200096.0,369.0,299.0,303.0,34.0,0,0x0018,,,,,80.0,,,,,0,1.0,0,1.0,0,,,,,,,,,,,,,,,,,0.0,0,,0.0,,4.0,0.0,1,1,1,,0.0,0.0,357.0,64.0,128.0,54.0,357.0,64.0,0.0,299.0,821.784131,821.980668,0.0,0.0,0.0
4057.0,0.196537,128.0,192.168.1.2,208.111.157.124,49502.0,80.0,,,,40.0,1.0,0,,64,,,0,821.980668,65636.0,602.0,369.0,0,34.0,0,0x0010,0.196537,,,,49502.0,,,,,0,1.0,0,0,0,,,,,,,,,,,,,,,,,0.0,0,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,357.0,64.0,128.0,54.0,357.0,64.0,0.0,369.0,821.784131,821.980668,0.0,0.0,0.0
4058.0,2.516828,1.0,192.168.1.1,224.0.0.1,,,626.0,626.0,,61.0,0,0,,75,,,1,824.497496,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,33.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4059.0,1.129722,54.0,208.111.157.124,192.168.1.2,80.0,49502.0,,,,40.0,1.0,0,,54,,,0,825.627218,200096.0,369.0,602.0,0,34.0,0,0x0011,,,,,80.0,,,,,0,1.0,1.0,0,0,,,,,,,,,,,,,,1.0,,,0.0,0,,0.0,,0.0,0.0,1,1,1,0,0.0,0.0,54.0,64.0,128.0,54.0,54.0,64.0,0.0,602.0,825.627218,825.628632,0.0,0.0,0.0
4060.0,0.001414,128.0,192.168.1.2,208.111.157.124,49502.0,80.0,,,,40.0,1.0,0,,64,,,0,825.628632,65636.0,603.0,369.0,0,34.0,0,0x0010,0.001414,,,,49502.0,,,,,0,1.0,0,0,0,,,,,,,,,,,,,,,,,0.0,0,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,54.0,64.0,128.0,54.0,54.0,64.0,0.0,369.0,825.627218,825.628632,0.0,0.0,0.0
4062.0,7.386368,128.0,192.168.1.2,208.111.157.124,49502.0,80.0,,,,40.0,1.0,0,,64,,,0,850.622444,0,603.0,369.0,0,34.0,0,0x0014,,,,,49502.0,,,,,0,1.0,0,0,0,,,,,,,,,,,,,,,1.0,,0.0,1.0,,0.0,,0.0,0.0,1,1,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,0.0
4063.0,3.87504,1.0,192.168.1.1,224.0.0.1,,,626.0,626.0,,61.0,0,0,,75,,,1,854.497484,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,33.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4065.0,4.976994,,,,,,,,,,,,,42,,,2,878.32842,,,,,,,,,,,,,,00:00:00:00:00:00,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,0.0,0.0,1,1,1,,0.0,6.0,118.0,42.0,0,0,118.0,42.0,0.0,0,873.351426,878.32842,0.0,0.0,1.0
4066.0,0.000388,,,,,,,,,,,,,64,,,2,878.328808,,,,,,,,,,,,,,00:19:e3:e7:5d:23,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,,0.0,0.0,1,1,1,,0.0,6.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0
4067.0,2.3e-05,116.0,207.46.21.124,192.168.1.2,80.0,49503.0,,,,40.0,1.0,0,,54,,,0,878.328831,0,173.0,263.0,0,35.0,0,0x0014,,,,,80.0,,,,,0,1.0,0,0,0,,,,,,,,,,,,,,,1.0,,0.0,1.0,,0.0,,0.0,0.0,1,1,1,5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0
4068.0,6.168679,1.0,192.168.1.1,224.0.0.1,,,626.0,626.0,,61.0,0,0,,75,,,1,884.49751,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,33.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4070.0,9.985733,150.0,192.168.1.2,4.2.2.2,,,65432.0,53.0,,46.0,0,0,,64,,,1,913.452508,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,913.452508,913.457125,0.0,0.0,0.0
4071.0,0.004617,55.0,4.2.2.2,192.168.1.2,,,53.0,65432.0,,45.0,0,0,,59,,,1,913.457125,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,913.452508,913.457125,0.0,0.0,0.0
4072.0,0.001882,150.0,192.168.1.2,4.2.2.3,,,65432.0,53.0,,46.0,0,0,,64,,,1,913.459007,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,913.459007,913.463603,0.0,0.0,0.0
4073.0,0.004596,55.0,4.2.2.3,192.168.1.2,,,53.0,65432.0,,45.0,0,0,,59,,,1,913.463603,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,913.459007,913.463603,0.0,0.0,0.0
4074.0,0.001899,150.0,192.168.1.2,4.2.2.4,,,65432.0,53.0,,46.0,0,0,,64,,,1,913.465502,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,913.465502,913.470349,0.0,0.0,0.0
4075.0,0.004847,55.0,4.2.2.4,192.168.1.2,,,53.0,65432.0,,45.0,0,0,,59,,,1,913.470349,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,913.465502,913.470349,0.0,0.0,0.0
4076.0,0.001649,150.0,192.168.1.2,4.2.2.2,,,65432.0,53.0,,59.0,0,0,,77,,,1,913.471998,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,77.0,89.0,55.0,150.0,77.0,89.0,0.0,0,913.471998,913.477592,0.0,0.0,0.0
4077.0,0.005594,55.0,4.2.2.2,192.168.1.2,,,53.0,65432.0,,75.0,0,0,,89,,,1,913.477592,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,1398.0,6.0,0.0,1,1,1,,0.0,0.0,77.0,89.0,55.0,150.0,77.0,89.0,0.0,0,913.471998,913.477592,0.0,0.0,0.0
4078.0,0.0019,150.0,192.168.1.2,4.2.2.2,,,65432.0,53.0,,62.0,0,0,,80,,,1,913.479492,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,80.0,131.0,55.0,150.0,80.0,131.0,0.0,0,913.479492,913.484342,0.0,0.0,0.0
4079.0,0.00485,55.0,4.2.2.2,192.168.1.2,,,53.0,65432.0,,117.0,0,0,,131,,,1,913.484342,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,2582.0,6.0,0.0,1,1,1,,0.0,0.0,80.0,131.0,55.0,150.0,80.0,131.0,0.0,0,913.479492,913.484342,0.0,0.0,0.0
4080.0,0.001897,150.0,192.168.1.2,4.2.2.2,,,65432.0,53.0,,61.0,0,0,,79,,,1,913.486239,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4081.0,1.011289,1.0,192.168.1.1,224.0.0.1,,,626.0,626.0,,61.0,0,0,,75,,,1,914.497528,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,33.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4082.0,1.899885,150.0,192.168.1.2,4.2.2.3,,,65432.0,53.0,,61.0,0,0,,79,,,1,916.397413,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,79.0,91.0,55.0,150.0,79.0,91.0,0.0,0,916.397413,916.403772,0.0,0.0,0.0
4083.0,0.006359,55.0,4.2.2.3,192.168.1.2,,,53.0,65432.0,,77.0,0,0,,91,,,1,916.403772,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,30784.0,6.0,0.0,1,1,1,,0.0,0.0,79.0,91.0,55.0,150.0,79.0,91.0,0.0,0,916.397413,916.403772,0.0,0.0,0.0
4084.0,0.002135,150.0,192.168.1.2,192.43.244.18,,,4234.0,123.0,,76.0,0,0,,94,,,1,916.405907,,,,,,,,,,,,,4234.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4085.0,0.000497,150.0,192.168.1.2,207.46.232.182,,,4234.0,123.0,,76.0,0,0,,94,,,1,916.406404,,,,,,,,,,,,,4234.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4086.0,0.0005,150.0,192.168.1.2,192.101.21.1,,,4234.0,123.0,,76.0,0,0,,94,,,1,916.406904,,,,,,,,,,,,,4234.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4088.0,10.915097,1.0,192.168.1.1,224.0.0.1,,,626.0,626.0,,61.0,0,0,,75,,,1,944.497473,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,33.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4090.0,10.799765,1.0,192.168.1.1,224.0.0.1,,,626.0,626.0,,61.0,0,0,,75,,,1,974.497491,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,33.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4092.0,10.683996,1.0,192.168.1.1,224.0.0.1,,,626.0,626.0,,61.0,0,0,,75,,,1,1004.497574,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,33.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4094.0,8.495171,150.0,192.168.1.2,4.2.2.2,,,65432.0,53.0,,46.0,0,0,,64,,,1,1032.424353,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,1032.424353,1032.429945,0.0,0.0,0.0
4095.0,0.005592,55.0,4.2.2.2,192.168.1.2,,,53.0,65432.0,,45.0,0,0,,59,,,1,1032.429945,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,1032.424353,1032.429945,0.0,0.0,0.0
4096.0,0.001898,150.0,192.168.1.2,4.2.2.3,,,65432.0,53.0,,46.0,0,0,,64,,,1,1032.431843,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,1032.431843,1032.436937,0.0,0.0,0.0
4097.0,0.005094,55.0,4.2.2.3,192.168.1.2,,,53.0,65432.0,,45.0,0,0,,59,,,1,1032.436937,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,1032.431843,1032.436937,0.0,0.0,0.0
4098.0,0.001903,150.0,192.168.1.2,4.2.2.4,,,65432.0,53.0,,46.0,0,0,,64,,,1,1032.43884,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,1032.43884,1032.443679,0.0,0.0,0.0
4099.0,0.004839,55.0,4.2.2.4,192.168.1.2,,,53.0,65432.0,,45.0,0,0,,59,,,1,1032.443679,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,1032.43884,1032.443679,0.0,0.0,0.0
4100.0,0.001904,150.0,192.168.1.2,4.2.2.2,,,65432.0,53.0,,59.0,0,0,,77,,,1,1032.445583,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,77.0,89.0,55.0,150.0,77.0,89.0,0.0,0,1032.445583,1032.450677,0.0,0.0,0.0
4101.0,0.005094,55.0,4.2.2.2,192.168.1.2,,,53.0,65432.0,,75.0,0,0,,89,,,1,1032.450677,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,1279.0,6.0,0.0,1,1,1,,0.0,0.0,77.0,89.0,55.0,150.0,77.0,89.0,0.0,0,1032.445583,1032.450677,0.0,0.0,0.0
4102.0,0.001905,150.0,192.168.1.2,4.2.2.2,,,65432.0,53.0,,62.0,0,0,,80,,,1,1032.452582,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,80.0,131.0,55.0,150.0,80.0,131.0,0.0,0,1032.452582,1032.457668,0.0,0.0,0.0
4103.0,0.005086,55.0,4.2.2.2,192.168.1.2,,,53.0,65432.0,,117.0,0,0,,131,,,1,1032.457668,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,2463.0,6.0,0.0,1,1,1,,0.0,0.0,80.0,131.0,55.0,150.0,80.0,131.0,0.0,0,1032.452582,1032.457668,0.0,0.0,0.0
4104.0,0.001912,150.0,192.168.1.2,4.2.2.2,,,65432.0,53.0,,61.0,0,0,,79,,,1,1032.45958,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4105.0,2.037896,1.0,192.168.1.1,224.0.0.1,,,626.0,626.0,,61.0,0,0,,75,,,1,1034.497476,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,33.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4106.0,0.062038,150.0,192.168.1.2,4.2.2.3,,,65432.0,53.0,,61.0,0,0,,79,,,1,1034.559514,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,79.0,91.0,55.0,150.0,79.0,91.0,0.0,0,1034.559514,1034.564856,0.0,0.0,0.0
4107.0,0.005342,55.0,4.2.2.3,192.168.1.2,,,53.0,65432.0,,77.0,0,0,,91,,,1,1034.564856,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,30666.0,6.0,0.0,1,1,1,,0.0,0.0,79.0,91.0,55.0,150.0,79.0,91.0,0.0,0,1034.559514,1034.564856,0.0,0.0,0.0
4108.0,0.002149,150.0,192.168.1.2,192.43.244.18,,,4234.0,123.0,,76.0,0,0,,94,,,1,1034.567005,,,,,,,,,,,,,4234.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4109.0,0.000495,150.0,192.168.1.2,207.46.232.182,,,4234.0,123.0,,76.0,0,0,,94,,,1,1034.5675,,,,,,,,,,,,,4234.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4110.0,0.00025,150.0,192.168.1.2,192.101.21.1,,,4234.0,123.0,,76.0,0,0,,94,,,1,1034.56775,,,,,,,,,,,,,4234.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4112.0,10.452949,1.0,192.168.1.1,224.0.0.1,,,626.0,626.0,,61.0,0,0,,75,,,1,1064.497482,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,33.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4114.0,10.337595,1.0,192.168.1.1,224.0.0.1,,,626.0,626.0,,61.0,0,0,,75,,,1,1094.497479,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,33.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4116.0,10.222356,1.0,192.168.1.1,224.0.0.1,,,626.0,626.0,,61.0,0,0,,75,,,1,1124.497594,,,,,,,,,,,,,626.0,,,,,,,,,,,,,,,,33.0,,,,,,,,,0.0,,,0.0,,0.0,0.0,1,1,1,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
4118.0,7.00536,150.0,192.168.1.2,4.2.2.2,,,65432.0,53.0,,46.0,0,0,,64,,,1,1151.396198,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,1151.396198,1151.401799,0.0,0.0,0.0
4119.0,0.005601,55.0,4.2.2.2,192.168.1.2,,,53.0,65432.0,,45.0,0,0,,59,,,1,1151.401799,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,1151.396198,1151.401799,0.0,0.0,0.0
4120.0,0.001888,150.0,192.168.1.2,4.2.2.3,,,65432.0,53.0,,46.0,0,0,,64,,,1,1151.403687,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,1151.403687,1151.408286,0.0,0.0,0.0
4121.0,0.004599,55.0,4.2.2.3,192.168.1.2,,,53.0,65432.0,,45.0,0,0,,59,,,1,1151.408286,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,1151.403687,1151.408286,0.0,0.0,0.0
4122.0,0.001897,150.0,192.168.1.2,4.2.2.4,,,65432.0,53.0,,46.0,0,0,,64,,,1,1151.410183,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,1151.410183,1151.414796,0.0,0.0,0.0
4123.0,0.004613,55.0,4.2.2.4,192.168.1.2,,,53.0,65432.0,,45.0,0,0,,59,,,1,1151.414796,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,64.0,59.0,55.0,150.0,64.0,59.0,0.0,0,1151.410183,1151.414796,0.0,0.0,0.0
4124.0,0.001884,150.0,192.168.1.2,4.2.2.2,,,65432.0,53.0,,59.0,0,0,,77,,,1,1151.41668,,,,,,,,,,,,,65432.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,6.0,0.0,1,1,1,,0.0,0.0,77.0,89.0,55.0,150.0,77.0,89.0,0.0,0,1151.41668,1151.421643,0.0,0.0,0.0
